order_item_id,order_id,product_id,quantity,unit_price,discount
20772,3865,146,1,2172.7,0.1588
20773,9855,151,3,1233.46,0.1012
20774,8391,150,5,815.26,0.0687
20775,6968,25,2,1976.17,0.1915
20776,4379,44,4,1428.54,0.0583
20777,6120,25,4,1416.14,0.1527
20778,9367,100,4,1810.58,0.2209
20779,3112,149,2,2470.0,0.2376
20780,4154,112,2,937.98,0.1265
20781,2596,29,3,1340.35,0.1206
20782,8906,60,3,750.96,0.1589
20783,6528,136,4,979.0,0.1003
20784,2159,113,5,169.93,0.2597
20785,9648,118,2,1005.69,0.198
20786,8088,5,5,499.8,0.1097
20787,1749,194,3,1527.79,0.0525
20788,7464,180,5,121.76,0.2931
20789,6429,151,1,335.18,0.2885
20790,2349,130,2,1350.24,0.0698
20791,3949,85,2,1032.56,0.0828
20792,2594,108,4,1030.8,0.0859
20793,3162,124,4,1360.51,0.1032
20794,7695,177,4,589.86,0.0946
20795,582,168,1,373.14,0.0034
20796,6994,189,4,229.38,0.2321
20797,9287,31,4,2200.8,0.1717
20798,2402,89,2,1939.72,0.0241
20799,641,135,5,938.16,0.2917
20800,6326,25,2,699.32,0.1003
20801,110,96,5,1304.99,0.2575
20802,3458,122,2,225.83,0.2821
20803,6308,186,1,2295.15,0.0048
20804,9756,61,5,1447.2,0.2886
20805,7383,72,1,2328.88,0.1117
20806,9787,14,2,2364.87,0.03
20807,7212,112,3,1370.03,0.1701
20808,5260,134,1,1251.64,0.0119
20809,2461,119,4,767.49,0.0908
20810,9183,23,3,2049.48,0.2505
20811,9023,79,2,2367.71,0.2378
20812,7024,164,3,453.67,0.2915
20813,1783,195,1,1962.65,0.0087
20814,8162,173,3,469.34,0.1655
20815,6993,172,2,459.13,0.0313
20816,8724,137,3,667.74,0.2729
20817,9887,197,1,1734.14,0.0112
20818,5973,128,5,189.31,0.2768
20819,2272,12,5,809.72,0.0905
20820,1527,65,1,1319.4,0.2003
20821,9175,184,2,1994.79,0.1328
20822,3627,21,3,843.86,0.1821
20823,5483,190,4,1252.7,0.1253
20824,808,21,1,1578.67,0.2146
20825,710,91,3,652.0,0.0528
20826,3087,2,2,2325.81,0.0947
20827,8538,136,3,914.03,0.0704
20828,5588,140,2,1872.33,0.0927
20829,6637,150,1,1672.93,0.0508
20830,926,177,3,1609.73,0.184
20831,2909,9,4,1029.86,0.135
20832,6221,172,4,2165.89,0.1196
20833,1470,166,3,1962.81,0.2585
20834,9193,93,1,1416.32,0.1799
20835,4369,3,5,792.99,0.1631
20836,6039,86,2,1404.33,0.2024
20837,1049,68,5,230.6,0.1865
20838,4853,128,2,1361.29,0.1951
20839,7481,130,2,1753.01,0.189
20840,3541,131,2,2304.15,0.0849
20841,5475,143,5,1799.5,0.2122
20842,7958,50,4,597.36,0.1531
20843,5841,154,4,143.5,0.2331
20844,2564,136,4,724.37,0.1003
20845,2106,104,1,1001.42,0.1577
20846,2220,181,5,50.18,0.2247
20847,3302,5,2,2365.86,0.1039
20848,2194,200,1,1469.63,0.2126
20849,5557,174,1,2363.58,0.2275
20850,4950,39,5,878.46,0.1645
20851,9021,110,3,1798.39,0.063
20852,5689,32,3,1609.84,0.281
20853,3407,95,4,622.49,0.1412
20854,7065,60,4,694.89,0.2588
20855,5178,126,4,1018.82,0.2724
20856,9484,200,3,498.08,0.0229
20857,32,17,1,834.11,0.1277
20858,6554,128,1,1434.28,0.1238
20859,2479,151,1,620.79,0.1436
20860,1962,185,4,728.43,0.0577
20861,5721,172,3,2241.74,0.2808
20862,4318,79,4,1187.31,0.0451
20863,6195,45,2,1775.3,0.0356
20864,4905,92,4,684.6,0.0761
20865,8897,176,2,1495.86,0.0239
20866,5985,15,2,1713.31,0.1205
20867,4991,166,3,768.82,0.0684
20868,2507,136,1,1102.45,0.1435
20869,6741,174,5,2109.27,0.1711
20870,3112,79,4,1764.02,0.1541
20871,3026,167,3,2236.61,0.2659
20872,5285,179,4,474.93,0.2679
20873,6482,162,2,1687.72,0.1783
20874,1429,36,1,53.31,0.1583
20875,4136,20,1,613.83,0.1162
20876,9246,108,5,160.59,0.2073
20877,4393,13,2,1895.81,0.0644
20878,6991,44,5,1270.57,0.0807
20879,7907,45,4,1267.82,0.1654
20880,6876,47,1,1024.76,0.1811
20881,9476,21,1,157.23,0.2154
20882,1948,111,5,1908.9,0.288
20883,606,151,2,1796.6,0.0146
20884,6576,46,1,1794.12,0.1913
20885,9529,3,3,2485.66,0.1524
20886,2937,93,3,2098.26,0.1175
20887,2779,168,2,678.19,0.0273
20888,5648,192,2,376.88,0.2094
20889,4960,88,5,1132.46,0.2206
20890,7076,89,2,2084.65,0.049
20891,1935,178,5,408.36,0.2089
20892,2707,148,2,1943.09,0.0108
20893,730,39,3,2349.37,0.0464
20894,9182,150,1,359.5,0.061
20895,6295,125,2,1712.48,0.2898
20896,463,46,2,549.02,0.1665
20897,11,83,2,2489.23,0.152
20898,6571,32,3,2230.06,0.2944
20899,6997,117,4,937.87,0.0478
20900,7040,26,2,124.01,0.2921
20901,4135,44,3,127.19,0.0702
20902,8783,199,1,1238.72,0.1989
20903,9681,8,3,2394.5,0.2292
20904,5081,61,2,2117.96,0.0029
20905,3224,11,1,1204.92,0.22
20906,941,187,3,553.0,0.152
20907,3364,16,5,179.83,0.1558
20908,6660,105,2,971.53,0.0947
20909,4801,196,4,2043.71,0.2719
20910,614,10,3,1220.49,0.0573
20911,5003,59,4,1192.96,0.1138
20912,5785,53,3,1197.74,0.0127
20913,3954,41,1,540.12,0.1328
20914,2612,5,4,2031.45,0.2749
20915,8902,3,2,1886.76,0.073
20916,7894,105,4,758.16,0.2357
20917,1807,72,2,471.63,0.0114
20918,1654,28,1,1975.35,0.2459
20919,1469,152,2,2443.58,0.0939
20920,289,166,3,359.98,0.0187
20921,6993,66,2,410.92,0.0999
20922,1405,62,4,1481.83,0.1684
20923,2444,6,4,1214.52,0.2788
20924,2046,19,3,392.72,0.0986
20925,4383,146,2,1506.07,0.1122
20926,2594,62,2,71.92,0.2084
20927,5734,38,2,1240.5,0.0059
20928,4034,39,5,303.11,0.2113
20929,7547,20,5,959.5,0.0115
20930,7199,56,4,2457.96,0.2835
20931,4394,183,4,929.97,0.2982
20932,9486,123,1,882.73,0.2235
20933,2748,130,2,1093.97,0.1318
20934,5599,144,4,1387.35,0.0539
20935,5345,99,1,39.91,0.013
20936,3511,135,5,2043.45,0.2486
20937,1059,188,4,753.51,0.2318
20938,4741,158,2,2119.62,0.2755
20939,947,35,4,364.33,0.08
20940,8935,39,5,1085.49,0.125
20941,1396,171,1,2469.97,0.2732
20942,4442,144,1,494.04,0.1108
20943,9560,144,1,1287.15,0.0817
20944,2244,152,2,814.25,0.1754
20945,1655,142,4,1623.92,0.1419
20946,3921,16,4,194.09,0.0616
20947,2576,32,1,2016.23,0.2639
20948,2677,180,3,1599.35,0.1916
20949,2452,71,5,2173.05,0.0808
20950,5492,89,4,1904.83,0.19
20951,107,87,5,354.85,0.2856
20952,6588,2,2,2173.5,0.0546
20953,1321,101,4,987.45,0.1883
20954,1409,160,2,1233.76,0.2995
20955,3460,43,2,165.29,0.1478
20956,5430,18,4,578.73,0.2298
20957,8160,170,5,737.7,0.2123
20958,6856,125,4,2015.95,0.1481
20959,1218,191,1,1195.48,0.1273
20960,5870,110,2,919.44,0.2031
20961,6808,87,2,2372.33,0.1782
20962,8255,9,5,604.42,0.1437
20963,2318,137,1,1212.17,0.036
20964,4021,85,3,657.99,0.233
20965,9388,145,5,596.83,0.2399
20966,1707,5,3,2217.29,0.0996
20967,1153,142,1,1413.64,0.0937
20968,4982,152,2,15.2,0.1405
20969,2401,115,1,381.62,0.1052
20970,8832,159,1,2202.89,0.2327
20971,6795,85,5,169.61,0.2872
20972,8953,191,2,2235.14,0.028
20973,7247,154,2,525.68,0.042
20974,1244,17,2,2454.3,0.1127
20975,3159,4,4,1564.23,0.1355
20976,6985,135,1,2452.65,0.0764
20977,2452,131,2,1297.69,0.2696
20978,4213,169,4,1961.39,0.2214
20979,2550,149,5,695.85,0.2625
20980,7825,60,4,402.38,0.1053
20981,8127,78,5,275.53,0.2652
20982,9807,44,3,839.92,0.2749
20983,6318,166,1,973.89,0.2751
20984,7274,23,4,810.23,0.0014
20985,9313,110,5,2402.89,0.142
20986,6622,189,3,361.09,0.2131
20987,3920,149,2,515.68,0.234
20988,8740,131,3,521.77,0.0657
20989,9829,48,2,1834.15,0.1805
20990,2609,11,5,1672.96,0.138
20991,1446,141,1,455.22,0.201
20992,3800,137,3,79.33,0.2218
20993,9541,179,5,113.36,0.1373
20994,4977,194,5,619.48,0.01
20995,9685,88,5,1893.12,0.186
20996,7523,23,2,2243.44,0.2984
20997,2057,34,1,2258.52,0.24
20998,3053,195,3,1089.23,0.0673
20999,8897,154,2,2056.91,0.2093
21000,2334,61,1,1800.24,0.1246
21001,9143,193,1,194.14,0.0912
21002,1826,93,2,2304.64,0.1246
21003,2388,12,3,1363.28,0.2011
21004,4975,5,2,1164.96,0.2127
21005,6963,60,1,1472.47,0.0201
21006,186,51,3,455.43,0.2222
21007,1255,52,5,411.98,0.2626
21008,3609,55,5,1097.89,0.2074
21009,5259,71,4,1441.54,0.1166
21010,882,99,4,157.01,0.2552
21011,776,71,5,226.65,0.1399
21012,7963,47,2,2351.39,0.1875
21013,4286,96,4,901.79,0.055
21014,1608,127,4,285.85,0.0048
21015,8545,156,3,384.29,0.1896
21016,1097,171,2,998.55,0.0551
21017,7030,57,2,2120.99,0.0154
21018,4118,73,2,874.22,0.0564
21019,713,163,3,1840.86,0.2217
21020,8223,198,4,738.84,0.0789
21021,3362,146,3,1122.55,0.1865
21022,2884,196,5,626.73,0.2077
21023,1461,83,1,1837.27,0.066
21024,4150,198,5,1970.16,0.1834
21025,4467,97,5,1157.88,0.081
21026,3654,196,4,1795.04,0.206
21027,97,49,4,811.6,0.0705
21028,9077,4,1,1156.95,0.1385
21029,8722,28,4,2191.42,0.0838
21030,3720,64,2,130.85,0.2983
21031,8032,7,5,1150.39,0.1982
21032,6462,72,1,152.31,0.0336
21033,7219,99,1,1089.32,0.2848
21034,6431,140,4,1310.03,0.2057
21035,4746,83,1,1892.85,0.1656
21036,3668,170,1,775.27,0.0983
21037,5411,166,2,1958.58,0.1277
21038,413,18,5,159.35,0.1963
21039,8113,28,1,583.16,0.0636
21040,9247,192,1,1518.0,0.1331
21041,9064,38,1,33.85,0.1991
21042,7138,96,3,1607.79,0.1609
21043,1506,59,2,1801.57,0.2686
21044,96,94,5,2107.83,0.0857
21045,225,160,3,1911.2,0.2752
21046,9765,86,1,2336.45,0.2068
21047,4831,50,4,1333.2,0.1026
21048,7452,197,1,1861.01,0.044
21049,1702,123,2,2031.78,0.0885
21050,3820,199,1,1591.76,0.068
21051,8330,131,4,2327.01,0.2732
21052,2376,183,3,1190.81,0.1526
21053,4691,19,2,574.51,0.2022
21054,4636,18,3,673.32,0.0202
21055,3781,158,4,906.67,0.2844
21056,2682,52,5,1845.37,0.2657
21057,9730,72,3,1398.2,0.1508
21058,6226,157,3,2337.63,0.2846
21059,9058,145,1,2247.74,0.1582
21060,8590,147,2,1151.82,0.2573
21061,8184,184,2,998.84,0.1885
21062,4810,14,5,2426.58,0.091
21063,2406,16,5,1211.09,0.2224
21064,181,191,3,2478.2,0.092
21065,5635,79,5,603.22,0.0953
21066,9352,100,2,2227.91,0.2318
21067,5385,18,2,684.41,0.1716
21068,203,101,3,1612.91,0.171
21069,4880,40,3,2497.82,0.13
21070,5602,13,4,1439.77,0.081
21071,6431,73,2,2072.88,0.2017
21072,1121,120,5,633.22,0.296
21073,3959,64,4,1417.52,0.0495
21074,94,177,1,1174.69,0.0406
21075,5415,118,5,944.74,0.1071
21076,9232,71,1,167.8,0.1962
21077,474,97,4,1860.86,0.2264
21078,7104,152,2,2442.21,0.1416
21079,5580,27,2,1562.84,0.0044
21080,211,43,1,205.46,0.1108
21081,6703,138,2,1669.01,0.2696
21082,2491,13,3,2496.05,0.1326
21083,8291,116,4,1881.08,0.0248
21084,8213,189,5,1066.94,0.043
21085,7349,22,4,2446.83,0.1814
21086,5967,54,1,2278.54,0.1244
21087,6838,134,1,1945.73,0.0058
21088,561,50,2,2328.75,0.2505
21089,7568,149,1,1935.33,0.1515
21090,3344,44,5,2442.81,0.2355
21091,108,198,4,1899.5,0.2488
21092,4932,7,5,383.53,0.0505
21093,5797,35,4,261.8,0.2654
21094,2072,94,2,626.84,0.1079
21095,2824,75,1,356.62,0.0551
21096,1772,64,4,1417.86,0.1132
21097,2501,30,3,1656.94,0.2924
21098,9835,186,3,325.61,0.2743
21099,2163,58,3,32.47,0.2852
21100,6538,149,3,1747.42,0.001
21101,952,41,5,139.61,0.0694
21102,2668,110,1,1807.46,0.2181
21103,9801,139,4,190.23,0.2389
21104,2644,70,3,2409.0,0.156
21105,3174,47,3,635.16,0.0992
21106,5840,153,4,182.76,0.1026
21107,4342,32,2,1560.72,0.1611
21108,811,155,5,1810.79,0.0009
21109,1011,174,5,2311.51,0.2073
21110,5827,12,1,2066.99,0.1716
21111,7514,13,3,714.74,0.1527
21112,8190,197,1,512.23,0.0596
21113,1851,12,1,774.18,0.0526
21114,1142,177,1,615.15,0.0312
21115,8899,115,1,1804.27,0.274
21116,4031,163,4,1751.25,0.2607
21117,7542,18,4,1406.46,0.174
21118,4077,195,4,189.0,0.0817
21119,4295,171,1,2384.11,0.2273
21120,767,48,3,884.33,0.0443
21121,7073,102,5,2039.01,0.2434
21122,1101,154,3,1996.12,0.2449
21123,9663,105,1,752.51,0.0859
21124,3498,193,2,631.92,0.147
21125,9887,179,4,1344.94,0.1841
21126,6652,99,3,904.04,0.0608
21127,1473,137,4,2300.92,0.1011
21128,7281,160,3,2282.8,0.1797
21129,5356,69,2,1932.78,0.1654
21130,6007,57,3,67.33,0.132
21131,9382,190,4,2116.73,0.0689
21132,4394,96,2,1644.79,0.1612
21133,167,159,4,1317.42,0.1112
21134,4937,198,5,985.07,0.0621
21135,3526,53,1,1546.95,0.0905
21136,4600,56,5,651.46,0.0712
21137,5737,95,1,1446.05,0.1137
21138,2807,44,1,1632.65,0.2891
21139,4553,62,5,1696.14,0.281
21140,859,60,2,1060.81,0.1986
21141,9117,167,1,188.72,0.2241
21142,4804,7,3,1054.25,0.1179
21143,9881,180,5,2255.06,0.2325
21144,10000,95,3,1349.58,0.2545
21145,2233,45,2,112.19,0.2397
21146,8610,133,2,944.27,0.0583
21147,8907,32,5,1545.18,0.2463
21148,2825,78,3,711.33,0.244
21149,8315,169,4,481.46,0.2141
21150,3309,142,1,1451.25,0.2534
21151,6131,136,4,1524.71,0.2525
21152,6748,84,4,1155.78,0.1729
21153,9643,169,5,244.86,0.2027
21154,8253,103,4,1850.56,0.1041
21155,5829,10,4,1893.19,0.0343
21156,2960,8,1,986.44,0.1609
21157,4188,52,2,37.06,0.1568
21158,9090,102,1,1599.12,0.2387
21159,970,180,1,2445.37,0.0574
21160,2579,37,5,1224.89,0.2548
21161,5952,36,2,1723.83,0.2373
21162,5114,149,3,1325.53,0.2184
21163,788,172,3,605.4,0.0549
21164,6970,175,4,860.66,0.0962
21165,9212,66,5,2402.0,0.1256
21166,6971,94,2,1494.11,0.0001
21167,1654,147,5,481.96,0.0599
21168,1261,79,2,138.75,0.1992
21169,3363,152,2,147.39,0.1725
21170,5481,106,1,1259.0,0.2838
21171,4388,88,2,275.99,0.0509
21172,8952,179,2,2084.14,0.1552
21173,3126,1,3,865.82,0.006
21174,6672,107,4,969.31,0.1747
21175,4146,18,3,870.45,0.0316
21176,6333,115,1,1344.51,0.0267
21177,6826,179,1,2495.51,0.132
21178,3249,39,5,2243.18,0.1012
21179,6864,187,1,591.04,0.1354
21180,5376,11,4,2245.3,0.0084
21181,2238,156,2,1461.96,0.0225
21182,5968,139,3,1832.14,0.0216
21183,1484,181,5,1308.71,0.0386
21184,5129,96,1,1657.39,0.1294
21185,7024,162,1,988.56,0.1322
21186,9204,185,4,715.97,0.0972
21187,7191,105,3,1265.81,0.0315
21188,297,1,5,1196.38,0.258
21189,5076,143,3,997.53,0.1883
21190,1776,152,3,1975.56,0.1893
21191,11,168,5,1797.54,0.0934
21192,7169,185,1,728.47,0.2678
21193,3214,194,4,505.36,0.0915
21194,5243,70,4,26.87,0.1951
21195,4540,194,4,2449.6,0.2755
21196,9092,199,5,889.14,0.2982
21197,5359,67,3,1536.55,0.0616
21198,6299,24,4,1872.85,0.2605
21199,9223,51,4,526.61,0.2138
21200,7640,126,3,1673.55,0.0218
21201,9673,184,1,298.94,0.0527
21202,7617,72,1,255.48,0.1531
21203,9954,44,4,768.02,0.1528
21204,6760,189,3,810.98,0.2356
21205,8807,26,1,461.94,0.1299
21206,7107,65,2,1176.55,0.2152
21207,9402,1,2,1549.56,0.2986
21208,4784,124,5,2317.46,0.2852
21209,3994,3,5,1759.62,0.1627
21210,8488,106,4,1314.03,0.2306
21211,6661,196,3,1355.37,0.1026
21212,522,78,5,1442.5,0.2345
21213,5342,158,3,730.35,0.191
21214,7753,103,2,1866.32,0.1292
21215,8878,33,3,1639.05,0.1449
21216,3616,113,4,1229.11,0.1349
21217,1621,21,1,546.21,0.1957
21218,6002,143,5,2127.54,0.2111
21219,505,63,3,506.79,0.1468
21220,7450,188,4,505.63,0.2586
21221,8087,47,3,378.96,0.2839
21222,3465,95,4,2491.02,0.203
21223,6199,193,4,623.27,0.0572
21224,4744,51,5,2130.31,0.0533
21225,7148,33,1,101.28,0.2998
21226,8820,126,3,1772.86,0.1573
21227,7224,108,2,90.32,0.1985
21228,9143,116,5,1566.13,0.1522
21229,2803,100,5,676.61,0.1986
21230,9966,137,5,185.91,0.1374
21231,9003,31,3,696.73,0.262
21232,8248,157,5,324.42,0.0834
21233,8082,77,5,561.78,0.2985
21234,3871,138,5,1722.79,0.1853
21235,2537,137,5,2085.18,0.0268
21236,6756,45,1,1104.15,0.1369
21237,8179,3,3,1051.56,0.1192
21238,147,82,4,1162.94,0.2801
21239,4291,123,2,1185.52,0.0892
21240,2337,155,4,598.69,0.1397
21241,458,160,5,2472.82,0.2169
21242,8387,8,3,1675.68,0.0268
21243,8487,146,2,1937.68,0.0559
21244,6754,154,4,1114.16,0.1968
21245,2098,80,3,1905.67,0.0302
21246,7438,60,5,1713.21,0.086
21247,5724,123,5,2070.38,0.1248
21248,158,4,5,124.82,0.0661
21249,6811,33,2,127.22,0.0983
21250,2626,31,2,1429.46,0.0719
21251,101,161,5,956.44,0.2329
21252,9511,70,2,2009.51,0.0727
21253,5546,143,4,426.9,0.236
21254,6975,167,1,637.67,0.0744
21255,871,159,3,1060.06,0.0188
21256,6199,73,1,2236.12,0.2666
21257,1698,124,1,344.76,0.2173
21258,697,32,3,1943.3,0.0639
21259,2416,64,4,2471.65,0.0913
21260,5293,166,2,1879.01,0.0692
21261,1617,170,1,1382.4,0.2214
21262,7063,53,1,1402.41,0.0039
21263,3103,140,4,423.11,0.2889
21264,9609,163,4,1106.14,0.1121
21265,5529,79,5,1332.66,0.0859
21266,4357,52,5,1253.47,0.2351
21267,668,107,4,292.35,0.0965
21268,7797,92,1,392.08,0.1709
21269,7687,96,3,640.9,0.1225
21270,5994,115,1,1311.04,0.1882
21271,9080,190,5,414.16,0.03
21272,5546,105,1,707.84,0.1155
21273,2873,151,2,864.97,0.2707
21274,3814,129,2,1678.42,0.2927
21275,3708,80,2,843.32,0.0344
21276,8409,187,4,1748.61,0.1976
21277,4626,175,1,390.24,0.1235
21278,2165,20,3,719.91,0.1068
21279,2989,17,5,1066.41,0.006
21280,8000,25,4,674.93,0.0338
21281,290,68,4,472.15,0.0698
21282,5245,92,2,2431.19,0.1385
21283,163,193,2,1646.14,0.2005
21284,4990,125,2,67.59,0.166
21285,7631,78,5,479.63,0.129
21286,1564,22,2,1655.4,0.1873
21287,12,15,4,895.59,0.1292
21288,4291,69,2,1280.78,0.1088
21289,1290,143,4,2002.24,0.2926
21290,868,116,1,302.7,0.2532
21291,1799,63,5,1608.31,0.0307
21292,5803,175,1,1232.15,0.1999
21293,6420,162,1,576.02,0.2986
21294,753,93,3,815.74,0.1854
21295,5614,86,3,85.36,0.0673
21296,3317,16,2,2453.66,0.2011
21297,2413,71,2,332.62,0.0559
21298,5043,193,4,1869.72,0.246
21299,5068,51,4,1104.12,0.158
21300,3838,7,5,1178.21,0.0817
21301,9064,114,1,1486.21,0.104
21302,6761,8,1,2280.78,0.215
21303,3068,1,5,1408.19,0.0347
21304,7411,160,2,2010.08,0.2717
21305,2148,89,2,2107.17,0.0361
21306,9158,124,2,1628.75,0.1239
21307,9975,173,2,1601.87,0.2293
21308,2012,136,4,2158.94,0.2348
21309,6209,119,2,142.17,0.0292
21310,8753,63,2,1597.78,0.0829
21311,9283,100,1,1310.29,0.1051
21312,996,197,3,675.62,0.2746
21313,5467,47,5,1957.41,0.1385
21314,5190,37,5,753.2,0.27
21315,3486,128,5,1951.42,0.2569
21316,8101,63,3,2282.52,0.0116
21317,1478,105,4,1436.94,0.2095
21318,8401,59,5,2012.16,0.2641
21319,3887,200,5,662.73,0.1099
21320,9182,130,5,403.72,0.1453
21321,4477,96,5,1424.84,0.0706
21322,7251,32,4,1073.8,0.1567
21323,7625,67,2,1069.03,0.106
21324,1659,106,4,331.88,0.2155
21325,9454,114,4,2343.89,0.0712
21326,8538,92,1,283.65,0.1532
21327,4462,150,4,739.23,0.1406
21328,4453,129,1,1188.7,0.121
21329,7331,170,4,1861.51,0.0752
21330,1770,200,3,1575.54,0.2139
21331,4674,136,1,193.88,0.0665
21332,3179,17,3,127.73,0.2704
21333,8555,176,4,1434.07,0.1825
21334,1289,119,3,45.17,0.2947
21335,2516,144,4,1414.97,0.2753
21336,2737,88,1,467.59,0.0437
21337,268,148,3,487.26,0.2348
21338,6379,158,4,460.22,0.0528
21339,5949,161,2,1939.94,0.2821
21340,9840,89,2,1192.76,0.2048
21341,5927,174,4,545.57,0.0563
21342,6359,110,1,171.6,0.051
21343,4552,164,5,1118.65,0.2243
21344,5398,200,3,1329.19,0.1855
21345,2650,94,5,1489.36,0.0398
21346,2387,40,3,231.42,0.1508
21347,719,27,3,945.12,0.248
21348,1189,173,2,871.69,0.0446
21349,5161,74,3,833.94,0.0041
21350,5333,152,4,2223.08,0.0398
21351,2163,31,3,916.08,0.0555
21352,5581,102,4,1598.83,0.1897
21353,3207,19,4,2207.52,0.1012
21354,1369,56,5,26.83,0.0314
21355,6177,65,2,1857.56,0.1189
21356,515,130,1,1632.08,0.1762
21357,2793,39,1,2276.6,0.0917
21358,5028,140,1,1144.65,0.1749
21359,5109,158,4,2393.19,0.2735
21360,8872,168,3,1170.91,0.1206
21361,4596,141,5,177.65,0.2825
21362,9714,89,4,1921.1,0.2581
21363,5399,18,4,73.53,0.0065
21364,3522,72,1,2416.23,0.2007
21365,8494,96,4,16.38,0.102
21366,2887,12,1,1766.09,0.0763
21367,1301,119,1,273.74,0.2212
21368,2657,182,1,1265.9,0.2187
21369,1475,182,4,316.61,0.2063
21370,6399,44,5,1440.87,0.0115
21371,9881,66,2,1402.85,0.1779
21372,5967,53,3,184.62,0.1786
21373,2155,192,1,379.06,0.2901
21374,3173,60,4,1789.18,0.234
21375,4721,179,2,1669.71,0.1083
21376,9584,89,4,735.74,0.1912
21377,9920,129,4,468.33,0.267
21378,4052,105,3,1694.86,0.2442
21379,8754,91,1,1349.33,0.1303
21380,7197,149,4,640.25,0.2776
21381,357,55,3,2447.11,0.2921
21382,5215,131,4,954.92,0.2307
21383,9786,63,2,1721.15,0.0527
21384,7310,105,5,2211.09,0.2242
21385,7147,63,5,2384.16,0.1208
21386,9279,29,1,2241.83,0.0733
21387,4865,17,5,1486.39,0.0345
21388,6283,186,3,535.06,0.0306
21389,9391,113,3,2318.98,0.121
21390,1516,132,5,2443.09,0.1685
21391,5302,62,3,30.62,0.2033
21392,2678,110,4,2278.78,0.2599
21393,2786,112,4,2217.88,0.0435
21394,497,185,3,1135.59,0.0942
21395,7297,73,2,1989.15,0.0098
21396,5642,66,1,2375.2,0.1994
21397,1677,5,3,782.68,0.0068
21398,669,146,1,1183.9,0.0139
21399,1647,171,5,362.28,0.1794
21400,5381,169,2,741.41,0.0581
21401,3163,137,4,2212.05,0.1974
21402,5799,108,3,461.2,0.1069
21403,4532,196,2,2356.02,0.0778
21404,2779,195,1,1403.42,0.2282
21405,9305,21,3,1763.84,0.2224
21406,6439,39,4,991.36,0.0182
21407,3114,120,4,596.93,0.2173
21408,3615,174,3,1213.55,0.2838
21409,9686,88,3,773.4,0.1421
21410,75,193,2,1307.42,0.1596
21411,388,144,4,264.74,0.1015
21412,5849,156,1,2295.03,0.2292
21413,1506,94,4,696.19,0.2294
21414,976,87,3,1591.29,0.2675
21415,3610,162,1,1624.83,0.217
21416,840,101,3,636.89,0.2939
21417,9387,151,4,2491.95,0.291
21418,6566,144,2,1216.85,0.1225
21419,5653,41,1,1890.73,0.2165
21420,6430,96,2,93.23,0.0055
21421,6899,35,5,586.94,0.1157
21422,7206,91,1,277.35,0.1225
21423,4221,195,4,879.17,0.2493
21424,4140,63,2,1863.78,0.0819
21425,9964,148,2,365.38,0.0642
21426,3887,120,4,1042.19,0.1387
21427,4003,66,3,502.1,0.0681
21428,666,77,5,578.66,0.0526
21429,6328,134,4,136.32,0.1422
21430,4072,78,2,1277.31,0.0818
21431,9599,88,1,427.71,0.0365
21432,9515,91,5,780.97,0.0766
21433,403,137,4,904.12,0.2242
21434,6806,50,2,580.55,0.0327
21435,4537,87,5,1203.13,0.0286
21436,6818,99,3,234.61,0.1226
21437,4658,64,5,1772.07,0.0487
21438,2357,179,4,739.77,0.1162
21439,9052,37,1,1285.72,0.2748
21440,3629,90,2,300.34,0.0443
21441,7602,200,4,79.58,0.2154
21442,9596,173,1,883.72,0.0229
21443,136,31,2,1686.59,0.2333
21444,362,72,4,1132.11,0.2805
21445,3343,164,3,1775.12,0.2334
21446,2954,187,1,1640.59,0.2646
21447,8411,16,1,1780.17,0.2225
21448,6610,119,5,2135.25,0.0825
21449,9620,181,3,684.66,0.069
21450,62,122,2,33.2,0.27
21451,2022,159,5,138.43,0.0094
21452,5217,163,3,557.62,0.162
21453,1006,165,4,288.86,0.1009
21454,3508,62,1,723.87,0.2737
21455,1438,167,5,1512.36,0.0496
21456,7297,184,1,1919.28,0.1105
21457,817,193,3,403.42,0.0293
21458,577,191,1,1444.09,0.2814
21459,6903,157,5,2243.38,0.1008
21460,3963,92,4,1861.16,0.1117
21461,8541,93,5,400.64,0.0183
21462,6309,8,2,1612.8,0.0307
21463,9395,104,1,1204.08,0.2798
21464,4150,94,5,637.87,0.1939
21465,319,158,5,1326.15,0.1839
21466,4526,169,4,416.16,0.2366
21467,7346,198,1,801.2,0.189
21468,7764,143,1,906.85,0.0762
21469,957,183,2,848.94,0.2739
21470,6635,77,3,242.5,0.0738
21471,1750,137,3,1046.86,0.2464
21472,2060,20,1,2108.85,0.0843
21473,5608,164,5,2098.97,0.0763
21474,8103,116,3,1060.62,0.1741
21475,7829,177,3,46.34,0.0405
21476,3756,13,5,1455.7,0.1124
21477,5086,18,2,1495.6,0.1513
21478,6358,185,2,2143.22,0.2674
21479,9237,8,1,2097.83,0.115
21480,4969,170,3,1940.55,0.0133
21481,8660,8,5,2144.06,0.2456
21482,743,60,2,633.27,0.1849
21483,445,58,5,1424.44,0.2041
21484,4816,115,1,2335.78,0.027
21485,2259,116,1,1333.8,0.0531
21486,9465,152,2,2224.33,0.1643
21487,8299,44,3,2268.87,0.0605
21488,8863,104,5,189.84,0.2455
21489,6661,191,3,2289.92,0.0073
21490,3537,179,2,266.43,0.2453
21491,2753,136,1,1014.31,0.1394
21492,9893,168,1,1883.53,0.1769
